postcode,month,latitude,longitude,Shopping,Entertainment,Food,Fashion,Healthcare,Transportation,Utilities,Average_Age,Average_Income,Population_Size,Employment_Rate,Education_Level,Season,Consumer_Confidence,Market_Saturation,Age_Group,Gender,Mosaic_Type,Total_Spend,Sector,Sub-Sector,Online_Spend,Offline_Spend,Card_Type,Loyalty_Score,Savings_Rate,Credit_Utilization,Projected_Spend_Growth
BB1 3HT,Month_2,53.759,-2.447,2854.2999999999997,1659.0,1320.0,2013.6,3468.0,507.0,3531.0,33,112331,39610,63.64,Master's,Winter,75.19,6,30-40,Female,E,16109.500000000002,Transportation,Health Services,6655.550540378235,7989.449459621765,Debit,0.8527557725932934,0.5698494787458264,0.447518788674917,17680.13602094138
BB1 3HT,Month_3,53.759,-2.447,1866.1049999999998,1621.0,1849.0,1686.0,3623.0,2533.0,2970.0,52,118509,49448,90.52,Bachelor's,Spring,61.66,8,30-40,Male,E,17384.4,Healthcare,Health Services,4838.435190080604,10965.564809919397,Debit,0.8314395807800128,0.2601121854098757,0.42620061607937226,19949.164568503857
BB1 3HT,Month_4,53.759,-2.447,4839.2,1131.0,1718.0,1147.2,1891.0,1276.0,2785.0,40,90291,42441,74.18,Master's,Spring,95.97,4,40-50,Female,C,13965.0,Retail,Health Services,5659.415664154555,8305.584335845444,Debit,0.537019240266676,0.6524669321334231,0.3583079802443988,16017.526484353597
BB1 3HT,Month_5,53.759,-2.447,2727.0,481.0,4736.0,1418.0,3945.0,2482.2000000000003,3675.1000000000004,29,35764,18499,53.2,Bachelor's,Spring,62.89,9,40-50,Male,B,21246.5,Healthcare,Groceries,9182.151274615304,10132.848725384696,Debit,0.9933396872250281,0.24436260288977613,0.7410725324813889,23877.35368743192
BB1 3HT,Month_6,53.759,-2.447,1295.36,987.48,1991.0,946.8,1582.0,1613.0,4790.0,65,113599,37429,90.78,Bachelor's,Summer,81.19,5,20-30,Male,C,14086.6,Utilities,Health Services,6837.505852362452,5968.494147637548,Debit,0.8051750989844149,0.37109849666301503,0.4068559541136859,15088.644969669383
BB1 3HT,Month_7,53.759,-2.447,1307.2,1263.6000000000001,4764.0,587.0,793.0,553.0,2910.0,69,74325,26781,63.43,Bachelor's,Summer,68.78,4,40-50,Male,A,13256.1,Hospitality,Electronics,4566.240033440034,7484.759966559966,Debit,0.8747555159522232,0.47887176983358876,0.38653542048168854,14888.02978456723
BB1 3HT,Month_8,53.759,-2.447,2730.4,1276.704,4283.0,1238.6000000000001,3335.0,1270.0,4765.0,36,78006,24487,78.39,Bachelor's,Summer,61.1,2,<20,Female,A,18874.0,Hospitality,Health Services,7480.900718636396,11393.099281363604,Debit,0.75450932235324,0.4296491151216377,0.6064754883490555,20711.43224285078
BB1 3HT,Month_9,53.759,-2.447,2686.0,2196.0,2808.0,961.4,1451.0,955.5,4708.0,51,36121,28536,77.08,High School,Fall,71.6,7,20-30,Male,E,16683.7,Hospitality,Health Services,7493.77165789837,7673.22834210163,Debit,0.8682590851197486,0.42205308198843783,0.47366608207673266,19140.58948498147
BB1 3HT,Month_10,53.759,-2.447,1719.2499999999998,631.0,4000.0,408.0,1368.0,2793.0,3367.0,25,101381,37903,98.58,High School,Fall,86.56,4,20-30,Male,A,15393.400000000001,Transportation,Health Services,5124.020026659641,8869.97997334036,Credit,0.8375034550707106,0.7511459630577124,0.30336480825751977,16382.625316926431
BB1 3HT,Month_11,53.759,-2.447,3429.2999999999997,1488.0,5342.5,1500.0,609.0,1779.0,4692.0,68,91143,6086,62.75,Master's,Fall,63.57,7,20-30,Male,A,17074.0,Healthcare,Electronics,4829.225625887996,12244.774374112003,Debit,0.7530356118012534,0.30459807978991615,0.6712785187488581,18284.04013405771
BB1 3HT,Month_12,53.759,-2.447,5363.280000000001,1878.0,3003.0,1538.0,2684.5,1543.5,3280.310000000001,40,39303,5208,57.26,Bachelor's,Winter,94.05,9,50-60,Female,B,14121.0,Transportation,Health Services,8203.244307673549,5917.755692326451,Credit,0.5722652687586194,0.26864455885702254,0.3314036854416344,15862.259184098104
BB1 3HU,Month_1,53.755014,-2.450554,2918.7,1199.0,1785.6000000000001,1574.8799999999999,2654.0,1183.0,1510.0,28,98697,15279,62.92,Bachelor's,Winter,87.67,8,20-30,Male,A,12894.0,Hospitality,Apparel,3148.8508995570505,9745.14910044295,Credit,0.7555121711533286,0.32905079555242356,0.37664856490126014,14272.626265306873
BB1 3HU,Month_2,53.755014,-2.450554,3798.4500000000003,941.0,2939.0,776.4,1512.0,1699.0,4890.0,60,119242,10804,78.82,Bachelor's,Winter,62.34,9,40-50,Male,E,16298.0,Healthcare,Groceries,7565.384490411376,8732.615509588624,Debit,0.5328444910838668,0.519622352735523,0.3921111229530046,18029.68920021307
BB1 3HU,Month_3,53.755014,-2.450554,4985.25,1550.0,1895.0,590.4,3697.2000000000003,805.0,2629.0,51,113977,31367,60.88,High School,Spring,76.15,4,50-60,Female,D,14311.0,Hospitality,Groceries,5542.162121160236,8768.837878839764,Credit,0.7174291444019711,0.28201141353844117,0.47141415928270447,15540.032207725326
BB1 3HU,Month_4,53.755014,-2.450554,5084.15,933.0,2176.0,2372.4,3386.0,2675.0,2140.0,22,82298,31416,67.02,Master's,Spring,92.35,3,30-40,Female,E,17708.0,Utilities,Dining,9403.959807677562,8304.040192322438,Credit,0.567633918572911,0.7431192673732578,0.32283321989346986,19788.036663605923
BB1 3HU,Month_5,53.755014,-2.450554,3048.6499999999996,2798.0,4753.0,1750.8,3060.2000000000003,648.0,1783.1000000000001,54,84121,26743,82.9,Master's,Spring,97.28,2,50-60,Male,B,16284.0,Healthcare,Health Services,9246.522332822486,7037.477667177514,Credit,0.5356023217136674,0.5326519548948908,0.30091020476205316,17575.567066926476
BB1 3HU,Month_6,53.755014,-2.450554,1598.04,772.2,4500.0,1096.8,3234.4,2654.0,3348.4,42,114806,18040,55.82,Bachelor's,Summer,85.16,2,50-60,Male,A,15832.0,Healthcare,Dining,7727.3482143543515,8104.6517856456485,Debit,0.6204542122483689,0.5444642176643538,0.42954862580423314,17607.44038562548
BB1 3HU,Month_7,53.755014,-2.450554,1891.1519999999998,3421.08,2776.0,787.1999999999999,4765.8,498.0,2657.6000000000004,41,109759,32166,97.27,PhD,Summer,87.24,8,60+,Female,A,15937.900000000001,Utilities,Electronics,6548.8563926121815,7940.1436073878185,Debit,0.808175004749479,0.2329293404596243,0.5892178482943462,17803.909831954392
BB1 3HU,Month_8,53.755014,-2.450554,3506.58,1180.92,3334.0,1309.2,3532.0,1447.0,3980.0,41,97581,28785,76.62,Bachelor's,Summer,95.07,9,40-50,Female,A,18376.0,Healthcare,Apparel,6283.6733115552215,12092.326688444778,Debit,0.6369208440156969,0.4748256251337901,0.529921637433181,21018.390034648713
BB1 3HU,Month_9,53.755014,-2.450554,3309.0,1129.0,3804.0,1193.6999999999998,1344.0,1480.0,4666.0,59,69195,10086,74.18,Bachelor's,Fall,78.18,6,40-50,Male,C,18447.0,Utilities,Apparel,6918.86541398258,9851.134586017419,Debit,0.8812205449602125,0.33277495196417073,0.5454381962853174,19733.8825575148
BB1 3HU,Month_10,53.755014,-2.450554,3334.0,2604.0,4392.0,853.0,2207.0,2954.0,1552.0,51,42801,38801,68.15,Bachelor's,Fall,88.29,4,30-40,Female,C,19685.600000000002,Healthcare,Apparel,4091.1289147778316,13804.871085222168,Debit,0.8171237232252317,0.37122245391003744,0.4800126576491227,21412.1911961358
BB1 3HU,Month_11,53.755014,-2.450554,763.5999999999999,2356.0,3073.75,2194.7999999999997,2626.0,910.0,2731.0,64,85683,37453,62.28,Master's,Fall,83.11,5,20-30,Female,D,13575.0,Hospitality,Health Services,6731.120541995303,6843.879458004697,Debit,0.5915857666328945,0.7544688746763154,0.30706185304213707,15455.670538962764
BB1 3HU,Month_12,53.755014,-2.450554,3359.2649999999994,1828.8,4576.25,1035.6,2507.0,1220.0,3353.0,35,103227,38963,74.17,PhD,Winter,87.8,5,40-50,Female,C,13580.0,Transportation,Groceries,2781.184306571418,10798.815693428582,Debit,0.5175440536843288,0.31649417775612976,0.5878154431042868,14621.658517452988
BB1 3HW,Month_1,53.752421,-2.448418,4424.0,1186.0,3188.7000000000003,819.4,1773.0,2202.0,1130.0,29,60876,32673,74.31,PhD,Winter,95.29,5,20-30,Male,C,16744.2,Retail,Groceries,6553.775088234507,8668.224911765494,Debit,0.9159169327914741,0.44251267114698667,0.527365481243625,18704.428165360987
BB1 3HW,Month_2,53.752421,-2.448418,3527.0499999999997,692.0,4675.0,1548.0,3277.0,2582.0,3843.0,59,87959,12370,52.81,PhD,Winter,91.6,1,40-50,Female,B,19426.0,Hospitality,Electronics,5650.040458993492,13775.959541006509,Credit,0.5691476434862845,0.25135045521146077,0.7297800090571066,22125.284284267553
BB1 3HW,Month_3,53.752421,-2.448418,1807.0,1975.0,2172.0,375.0,838.0,2025.0,4849.0,56,66447,47318,92.37,PhD,Spring,65.1,4,40-50,Female,E,15445.1,Retail,Electronics,5447.237587683827,8593.762412316173,Credit,0.8271850159672876,0.4048171200072115,0.43351020597572437,16329.321624084787
BB1 3HW,Month_4,53.752421,-2.448418,3064.0,2746.0,1541.0,709.0,3385.2000000000003,1617.0,1612.6000000000001,32,55944,46707,91.04,PhD,Spring,97.28,2,50-60,Female,E,13747.0,Retail,Dining,6528.965988336958,7218.034011663042,Debit,0.6633847639979458,0.32138593611129074,0.6007125050101909,14771.847124128353
BB1 3HW,Month_5,53.752421,-2.448418,1156.0,2678.0,1634.0,1838.0,4507.1,1084.0,4604.6,64,75472,18307,72.39,Bachelor's,Spring,62.0,6,50-60,Female,D,16043.0,Healthcare,Health Services,5063.42550462173,10979.57449537827,Debit,0.550340228413418,0.268689020028323,0.5253822936089892,17694.852908074994
BB1 3HW,Month_6,53.752421,-2.448418,2616.48,4410.12,4970.0,1576.8,839.8000000000001,1258.0,1639.0000000000002,29,111344,34682,66.84,PhD,Summer,90.27,9,50-60,Male,B,15665.0,Healthcare,Groceries,8885.514996853033,6779.485003146967,Credit,0.6710363327217744,0.7244731131362206,0.33284309804307277,17503.65449484622
BB1 3HW,Month_7,53.752421,-2.448418,2168.8,3870.3599999999997,4553.0,904.0,1618.5,1497.0,2753.3,46,40807,10722,74.95,PhD,Summer,71.41,1,60+,Male,A,15894.0,Hospitality,Apparel,5524.864957825369,10369.135042174632,Debit,0.6257718403606889,0.6364824728728999,0.41062685074931654,17671.160865113936
BB1 3HW,Month_8,53.752421,-2.448418,1927.2,1895.4,2349.0,1389.0,2002.0,1726.0,4264.700000000001,46,54853,23461,61.07,High School,Summer,91.19,2,60+,Male,D,14505.0,Utilities,Groceries,4278.855010930708,10226.144989069293,Debit,0.6081410447184374,0.3714579410399434,0.35657185257700963,15642.277803888199
BB1 3HW,Month_9,53.752421,-2.448418,4864.5,1234.0,3986.0,1105.3799999999999,3789.5,2728.0,3450.7000000000003,37,83861,43542,50.04,Bachelor's,Fall,60.59,3,60+,Female,E,20934.100000000002,Transportation,Health Services,9799.799640944533,9231.200359055467,Credit,0.9157704343095847,0.42638817418722263,0.626824088323762,23771.13982640794
BB1 3HW,Month_10,53.752421,-2.448418,2291.4,654.0,4100.0,1037.0,3256.0,2248.05,3357.2000000000003,32,30666,24023,67.72,Bachelor's,Fall,68.82,9,40-50,Female,E,18464.600000000002,Transportation,Apparel,8360.292625490672,8425.707374509328,Credit,0.9881250010248421,0.4185673232726198,0.667575795873542,19745.380321094774
BB1 3HW,Month_11,53.752421,-2.448418,3002.6499999999996,2931.0,5412.5,1441.2,1712.0,1067.0,3751.0,20,80631,32770,50.9,PhD,Fall,63.2,5,20-30,Male,E,17603.0,Retail,Dining,8146.8146954688,9456.1853045312,Debit,0.5146989156716796,0.3625729563718436,0.36509057167023956,18499.947494963835
BB1 3HW,Month_12,53.752421,-2.448418,7140.900000000001,2185.2,2969.75,1661.0,2795.0,2565.15,3496.9,33,33615,25714,52.04,PhD,Winter,90.1,5,40-50,Female,A,17258.0,Retail,Apparel,10063.713846117598,7194.286153882402,Debit,0.7732838288492281,0.33894343286632084,0.6588153381628727,18920.365352294615
BB1 3HY,Month_1,53.751346,-2.445178,1640.0,2972.0,2656.8,212.5,3506.1,2496.9,2487.7600000000007,36,39738,41282,51.47,Master's,Winter,67.76,6,60+,Male,E,16439.5,Healthcare,Groceries,4537.858468506738,10407.141531493262,Credit,0.8917281775890912,0.20702297551207138,0.903883793780635,18851.09762838405
BB1 3HY,Month_2,53.751346,-2.445178,2389.0,2637.0,3122.0,1901.0,1213.0,2444.0,831.0,24,43235,46829,94.0,PhD,Winter,97.11,5,40-50,Female,B,14537.0,Hospitality,Health Services,8181.395282904386,6355.604717095614,Credit,0.5214627637794998,0.7464351617375792,0.3148577920181408,15908.217878616968
BB1 3HY,Month_3,53.751346,-2.445178,766.0,928.0,4628.0,885.0,4919.2,1882.65,1199.1100000000004,66,26917,36059,57.18,Bachelor's,Spring,76.44,1,50-60,Female,D,13775.0,Utilities,Electronics,3366.721365010105,10408.278634989896,Debit,0.7922608549909498,0.4182973165759295,0.48655132715220095,15458.918259105718
BB1 3HY,Month_4,53.751346,-2.445178,2110.5,2979.0,2604.0,1962.0,2764.0,1004.0,3450.0,53,70953,9053,62.72,PhD,Spring,88.77,9,20-30,Male,C,17108.0,Hospitality,Health Services,5732.364743204583,11375.635256795416,Debit,0.5811618363004711,0.6587783651807705,0.39868422420736765,19554.54025322681
BB1 3HY,Month_5,53.751346,-2.445178,2539.2,1470.0,1497.0,558.0,3577.0,2068.0,2882.0,39,118097,5837,74.51,Master's,Spring,93.0,4,40-50,Male,C,14167.0,Utilities,Dining,7356.665954013389,6810.334045986611,Credit,0.7881644229624463,0.2553697918977708,0.40669409861456135,15867.163661203413
BB1 3HY,Month_6,53.751346,-2.445178,3304.0,976.56,4487.0,1744.0,3217.0,1369.0,4769.0,32,44948,28403,76.47,High School,Summer,98.13,5,20-30,Female,E,22376.2,Retail,Apparel,4536.293311093695,15805.706688906306,Debit,0.8590842681007552,0.6721074231270838,0.36416048915307503,24053.297276566664
BB1 3HY,Month_7,53.751346,-2.445178,2968.8,2711.28,4950.0,1310.0,3408.0,2583.0,3179.0,26,78258,10619,56.1,Bachelor's,Summer,78.47,7,40-50,Male,C,22966.9,Hospitality,Electronics,8653.900257543888,12225.099742456112,Debit,0.8956711814087073,0.39074716158788314,0.39476407731501684,24148.101155504777
BB1 3HY,Month_8,53.751346,-2.445178,2234.4,4786.704,1721.0,885.5000000000001,2110.0,2684.0,4912.0,34,50416,8268,95.48,PhD,Summer,86.84,4,<20,Male,C,19340.2,Retail,Electronics,8444.942928942453,9137.057071057547,Debit,0.9044024161917683,0.6264543408819243,0.37161225945912424,21814.19201563574
BB1 3HY,Month_9,53.751346,-2.445178,4232.0,1721.0,2774.0,1466.25,2493.4,2632.0,1818.3000000000002,50,46018,45756,61.55,High School,Fall,74.57,3,60+,Male,E,16205.0,Hospitality,Apparel,5889.385539618842,10315.614460381159,Credit,0.5580449169176598,0.54591197099861,0.479082539556338,18500.61167493169
BB1 3HY,Month_10,53.751346,-2.445178,3896.1,1426.0,2363.0,1402.0,2286.0,2481.0,2856.0,19,40629,8274,97.13,High School,Fall,71.34,9,30-40,Female,E,17143.0,Hospitality,Health Services,10256.750921202543,6886.249078797457,Debit,0.6521483300423818,0.2101665711705441,0.47987272337733655,18196.32828505788
BB1 3HY,Month_11,53.751346,-2.445178,3383.2999999999997,2983.0,1633.75,1801.2,803.0,1068.0,2101.0,24,108554,47113,62.84,High School,Fall,87.47,6,40-50,Female,C,13975.500000000002,Utilities,Apparel,3070.9425413285003,9634.0574586715,Debit,0.9894449046938384,0.6620907205499426,0.3857956338551697,15853.929550613568
BB1 3HY,Month_12,53.751346,-2.445178,3919.5,2496.0,6564.25,1462.0,2081.0,3030.3,2889.7000000000003,48,25125,21029,50.13,Master's,Winter,76.17,6,20-30,Male,C,18586.7,Hospitality,Health Services,5582.311437195088,11314.688562804913,Credit,0.9283633275551081,0.2375066721002027,0.3960412369195428,20981.61445734053
BB1 3JA,Month_1,53.752353,-2.44493,1121.25,1831.0,1694.7,799.68,5176.6,559.0,2657.6000000000004,31,87394,15887,98.59,Bachelor's,Winter,82.9,3,60+,Male,A,13673.000000000002,Retail,Electronics,5223.88699643172,7206.11300356828,Debit,0.8626323844718065,0.7233868041010982,0.3400332934782294,15163.532073635351
BB1 3JA,Month_2,53.752353,-2.44493,4231.08,2214.0,4686.0,645.6,3835.0,2850.0,5414.200000000001,54,113185,20143,74.19,Master's,Winter,67.94,8,50-60,Male,A,22248.0,Utilities,Health Services,6403.563393893782,15844.436606106217,Debit,0.7779492943408649,0.29519059864131414,0.8230122124584976,24811.187340833396
BB1 3JA,Month_3,53.752353,-2.44493,1697.3999999999999,1532.0,2264.0,1554.0,2377.0,2939.0,917.0,21,90887,35438,93.94,Bachelor's,Spring,88.59,6,30-40,Male,E,12800.0,Retail,Apparel,6977.676268456134,5822.323731543866,Credit,0.6359686268727074,0.35336257843070906,0.3850062458196942,14554.343407296466
BB1 3JA,Month_4,53.752353,-2.44493,1707.0,2256.0,1252.0,573.0,3407.0,1503.0,3586.0,62,66327,29772,86.72,PhD,Spring,98.78,6,30-40,Female,A,15712.400000000001,Transportation,Groceries,5463.893964496313,8820.106035503686,Credit,0.8870743528670018,0.3588201817190831,0.32896773737520585,16985.424846269645
BB1 3JA,Month_5,53.752353,-2.44493,1774.4499999999998,3330.0,1935.0,1028.28,879.0,1887.0,3199.0,27,82735,21447,58.95,PhD,Spring,81.51,5,<20,Male,C,12997.0,Transportation,Dining,7482.393106677347,5514.606893322653,Credit,0.5440020545177794,0.542527594521367,0.38290274021731613,13915.138004907947
BB1 3JA,Month_6,53.752353,-2.44493,1968.0,1295.424,2243.0,787.6,2999.0,402.15000000000003,2305.6000000000004,62,25449,45399,92.26,Master's,Summer,80.8,1,<20,Male,D,12747.900000000001,Healthcare,Health Services,3406.7768504787186,8182.223149521282,Debit,0.8529474348455492,0.7024345102691782,0.34472400646271034,14057.114229892677
BB1 3JA,Month_7,53.752353,-2.44493,761.0400000000001,1755.0,3444.0,1461.0,3800.0,744.45,1227.6000000000001,39,32172,7083,52.55,PhD,Summer,94.17,9,40-50,Male,E,13983.2,Hospitality,Health Services,6249.5483255666,6462.4516744334,Debit,0.9211190377372781,0.7580410248794099,0.303610611415316,15172.470943866254
BB1 3JA,Month_8,53.752353,-2.44493,1395.64,3450.7200000000003,4033.0,2026.8,1193.0,1479.0,4400.0,41,93604,32214,75.38,Bachelor's,Summer,66.06,4,30-40,Female,E,16523.0,Retail,Dining,8541.1972233154,7981.802776684601,Credit,0.7769724277523034,0.44681308507011763,0.41121991324525975,17489.872688442683
BB1 3JA,Month_9,53.752353,-2.44493,4095.0,2695.0,4407.0,368.0,2118.0,2808.75,2770.9,61,38469,19326,62.71,Bachelor's,Fall,75.74,2,20-30,Female,E,20711.9,Transportation,Health Services,6489.380613945369,12339.61938605463,Debit,0.9297837766646215,0.44280506547148835,0.6246171876670626,22622.56108176402
BB1 3JA,Month_10,53.752353,-2.44493,2178.675,349.0,2752.0,1963.1999999999998,3499.6,2285.0,2058.1000000000004,35,80498,40504,68.08,Master's,Fall,66.95,9,50-60,Male,A,13690.0,Utilities,Dining,7991.191655920959,5698.808344079041,Credit,0.5632647366368955,0.34933769018830685,0.5929710891996084,14598.091642857422
BB1 3JA,Month_11,53.752353,-2.44493,3690.0,1696.0,3421.25,1946.0,549.0,2035.95,2022.9,28,31863,48088,87.85,Master's,Fall,81.86,8,30-40,Male,C,14806.0,Hospitality,Health Services,6767.826234010379,8038.173765989621,Debit,0.5857954112219748,0.4394573309554024,0.40583432839656364,16729.162979784975
BB1 3JA,Month_12,53.752353,-2.44493,2425.4100000000003,1620.0,3590.9999999999995,1997.0,2531.1,2693.0,2522.3,67,49344,25172,84.17,Bachelor's,Winter,84.65,9,60+,Male,C,13714.0,Utilities,Health Services,6447.9131468271235,7266.0868531728765,Debit,0.5535379607979606,0.509638727639187,0.476094712754608,15541.820961620495
BB1 3JB,Month_1,53.751612,-2.445802,2694.0,1099.0,1343.7,880.6,4772.3,2444.0,5033.6,61,45841,11679,72.0,High School,Winter,96.56,5,50-60,Female,C,17013.0,Healthcare,Groceries,7133.344940045497,9879.655059954503,Credit,0.6320687281407292,0.703069002421305,0.3430324739721287,18105.684637265153
BB1 3JB,Month_2,53.751612,-2.445802,1339.75,2092.0,1958.0,922.8,3757.0,2984.0,2316.6000000000004,18,92914,5618,52.3,High School,Winter,93.24,6,60+,Male,E,15360.400000000001,Hospitality,Dining,6682.148146605902,7281.851853394098,Debit,0.9838506565708139,0.5877381708926323,0.3939857777487427,17360.051004892593
BB1 3JB,Month_3,53.751612,-2.445802,4456.25,2996.0,3021.0,290.4,3429.0,2530.0,2861.0,49,80869,45579,52.0,Bachelor's,Spring,85.86,1,40-50,Female,A,18954.0,Utilities,Electronics,5901.134254619127,13052.865745380874,Debit,0.7700238902001145,0.7430202896066095,0.31623615587766124,20142.52348875863
BB1 3JB,Month_4,53.751612,-2.445802,3167.0,1995.6,2747.0,1899.7,2255.0,1113.0,2171.0,33,68328,15990,85.11,PhD,Spring,90.99,1,<20,Female,D,14843.0,Healthcare,Electronics,7798.215808731458,7044.784191268542,Debit,0.6692649591424142,0.24048598931061277,0.3653033407857073,15997.550880709143
BB1 3JB,Month_5,53.751612,-2.445802,2271.0,3177.6,4573.0,1562.0000000000002,3437.0,1254.75,1282.6000000000001,31,30856,45427,97.44,High School,Spring,85.15,1,<20,Female,C,18381.0,Transportation,Apparel,9002.110865315703,7707.8891346842975,Credit,0.9922028041361795,0.22720174228501608,0.3429901013693274,19597.686222811677
BB1 3JB,Month_6,53.751612,-2.445802,2693.6000000000004,2909.4,2177.0,271.0,4659.2,960.0,2696.1000000000004,50,76575,31221,92.36,PhD,Summer,82.84,5,50-60,Female,A,14675.0,Utilities,Dining,4493.854031637379,10181.14596836262,Credit,0.7966310209283168,0.7245995988954568,0.3363825066753637,16527.729986924984
BB1 3JB,Month_7,53.751612,-2.445802,1090.4,3920.28,1991.0,290.0,3092.7000000000003,1306.2,5135.240000000001,24,38486,20805,56.11,Bachelor's,Summer,61.91,6,60+,Male,C,14024.0,Healthcare,Health Services,3223.37377235351,10800.62622764649,Debit,0.5898491672935124,0.4403533824641447,0.6576877743615787,14993.549262289773
BB1 3JB,Month_8,53.751612,-2.445802,864.8000000000001,4154.28,4302.0,1772.0,3309.0,2861.25,5157.900000000001,36,35533,14724,56.06,PhD,Summer,60.98,3,20-30,Male,E,22595.100000000002,Healthcare,Electronics,9986.131461689949,10554.868538310051,Debit,0.8060835810133602,0.4003870814459277,0.65683677657219,25599.251215602464
BB1 3JB,Month_9,53.751612,-2.445802,3570.0,300.0,3149.0,793.4999999999999,1347.0,1410.0,1535.0,42,52026,23056,80.53,High School,Fall,94.09,3,20-30,Male,A,13201.1,Transportation,Apparel,6629.4073737640065,5371.5926262359935,Credit,0.9863924216796974,0.5710694798496948,0.3902426423973977,14144.572599146923
BB1 3JB,Month_10,53.751612,-2.445802,1074.6000000000001,1319.0,3874.0,948.0,4512.3,1458.0,4853.200000000001,22,62584,36513,82.88,PhD,Fall,71.28,9,60+,Female,A,18343.600000000002,Healthcare,Groceries,9950.986436376597,6725.013563623403,Debit,0.8484083144363462,0.48670786479777123,0.4610723232690176,19466.328747046577
BB1 3JB,Month_11,53.751612,-2.445802,4333.0,1584.0,4030.0,1197.0,1695.0,2437.0,4848.0,66,73779,42678,80.82,High School,Fall,74.04,6,40-50,Female,B,19318.0,Retail,Apparel,5037.4685699197025,14280.531430080297,Debit,0.7953498040536605,0.5922892447509482,0.45253519093786077,21442.910863761248
BB1 3JB,Month_12,53.751612,-2.445802,3073.005,434.4,8337.0,582.0,2012.0,2976.75,4703.6,27,30319,27415,94.27,High School,Winter,77.97,8,40-50,Male,C,18240.2,Utilities,Health Services,9675.65273400338,6906.347265996619,Credit,0.9343454992917423,0.25573496469454626,0.6242058290934567,19827.4803745039
BB1 3JD,Month_1,53.749095,-2.443835,3673.0,2830.0,3627.9,853.4,1882.0,1119.0,3931.0,21,77364,47217,61.55,Bachelor's,Winter,61.7,1,20-30,Female,A,18470.0,Utilities,Apparel,4631.022953796359,13838.977046203641,Debit,0.5180335180301461,0.583604909722711,0.385233043466188,20902.147827160483
BB1 3JD,Month_2,53.749095,-2.443835,2110.0,2169.0,1926.0,1689.0,4780.1,2140.0,1832.6000000000001,41,78290,11017,58.61,PhD,Winter,98.46,1,60+,Female,E,16914.7,Healthcare,Electronics,9218.454808349228,6158.545191650772,Credit,0.9409444052692683,0.5782757283058043,0.3865046697983736,19127.881547896417
BB1 3JD,Month_3,53.749095,-2.443835,3589.2000000000003,2569.0,3279.0,1377.0,2736.0,2210.0,1459.0,63,60538,32822,95.71,High School,Spring,64.12,9,40-50,Male,B,17618.0,Retail,Health Services,5250.551534554907,12367.448465445093,Credit,0.5456879545605304,0.5551151761427839,0.4320060018848784,19236.63447669113
BB1 3JD,Month_4,53.749095,-2.443835,1799.865,451.0,3059.0,442.8,2667.6,1042.0,4315.3,23,113481,20165,86.11,Bachelor's,Spring,98.73,9,50-60,Male,C,12635.0,Utilities,Groceries,5284.2707940836035,7350.7292059163965,Credit,0.508618853805143,0.7614585276838849,0.30043361583388567,14004.911057126757
BB1 3JD,Month_5,53.749095,-2.443835,2954.0,943.0,2209.0,1495.0,4707.3,1616.0,2924.9,29,46277,42195,85.59,High School,Spring,88.32,1,50-60,Male,E,15497.0,Utilities,Electronics,3459.835973724003,12037.164026275997,Debit,0.5412253009066872,0.6502895880041943,0.36275719856926514,17044.780526723465
BB1 3JD,Month_6,53.749095,-2.443835,826.1600000000001,1443.0,3808.0,1340.3999999999999,4966.0,745.0,3481.5000000000005,37,104123,34674,66.77,Bachelor's,Summer,97.72,2,60+,Female,A,15925.800000000001,Utilities,Groceries,5693.027950980807,8784.972049019194,Credit,0.8286717069172375,0.3729520754459277,0.5257691952692418,16904.610912329787
BB1 3JD,Month_7,53.749095,-2.443835,2250.32,804.9599999999999,1931.0,1599.6,3844.1,1718.0,4985.200000000001,43,89708,14635,81.39,High School,Summer,62.09,4,60+,Male,C,15433.0,Transportation,Health Services,4620.159140703166,10812.840859296834,Debit,0.7737607066368718,0.24309676640277872,0.6603342285656139,16228.31041828129
BB1 3JD,Month_8,53.749095,-2.443835,874.08,772.2,3313.0,350.0,3962.0,1340.0,1288.0,29,68784,28529,86.34,High School,Summer,77.9,9,30-40,Female,B,13158.2,Utilities,Groceries,5038.998374936834,6923.001625063166,Credit,0.872278948886215,0.47950583948721437,0.6180245167145008,14782.487357684642
BB1 3JD,Month_9,53.749095,-2.443835,1383.4499999999998,1576.8,2925.0,956.34,3950.0,2307.0,2779.0,50,89510,7851,80.01,Master's,Fall,98.11,5,<20,Female,A,16618.800000000003,Healthcare,Apparel,8562.341944401054,6545.658055598946,Debit,0.8719020320371844,0.5771691724379033,0.39664834680317435,18556.804769910228
BB1 3JD,Month_10,53.749095,-2.443835,3804.2,2994.0,2158.0,780.0,726.0,2031.0,3531.0,29,109012,27092,86.81,Master's,Fall,85.86,7,20-30,Female,A,15398.0,Utilities,Apparel,8352.96453611075,7045.0354638892495,Debit,0.6663179041896554,0.5793630967101354,0.39967173716262283,17402.23093607927
BB1 3JD,Month_11,53.749095,-2.443835,3502.8999999999996,1821.0,2195.0,1010.4,2999.1,1955.0,3268.1000000000004,55,87766,26831,79.5,Bachelor's,Fall,81.87,3,60+,Female,B,16167.800000000001,Healthcare,Apparel,5406.074889379809,9291.925110620192,Debit,0.9677688071397361,0.7153840067177114,0.31017156913965555,17636.467157063882
