postcode,month,Category,Category_Spend,lag_1,lag_2,lag_3,Average_Age,Average_Income,Population_Size,Employment_Rate,Consumer_Confidence,Market_Saturation,Savings_Rate,Credit_Utilization,Gender_Female,Gender_Male,Age_Group_20-30,Age_Group_30-40,Age_Group_40-50,Age_Group_50-60,Age_Group_60+,Age_Group_<20,Predicted_Spend,latitude,longitude
AB23 8JN,12,Food,7154.0,3282.5,2716.0,4043.0,26,74916,21405,70.64,98.07,6,0.37287987319161,0.4541185010701941,True,False,False,False,True,False,False,False,3149.7684000000004,57.177169,-2.092704
AB23 8JP,12,Food,5887.0,5267.5,2707.0,2442.0,35,93754,39528,68.35,64.8,8,0.466524395176346,0.409650569336339,True,False,False,False,False,False,True,False,2736.8445200000006,57.177456,-2.092854
AB23 8JQ,12,Utilities,3424.0,5428.5,2537.0,3136.1000000000004,39,88741,36336,54.38,68.08,7,0.6164277725113515,0.3664598121925672,True,False,True,False,False,False,False,False,2951.378919999999,57.17722,-2.096029
AB23 8JR,12,Food,7563.499999999999,5006.25,3210.0,2551.0,49,72293,22861,87.15,83.24,4,0.7528673823203723,0.3112217230505332,True,False,False,False,False,False,True,False,3135.1706000000013,57.177858,-2.096692
AB23 8JS,12,Entertainment,2959.2,1304.0,3550.8,1062.0,29,103727,18295,61.25,72.48,6,0.6076887967909199,0.3754537016107842,False,True,True,False,False,False,False,False,2839.8415299999997,57.197459,-2.096098
AB23 8JW,12,Utilities,3396.0,4953.740000000001,3338.0,2835.8,38,105188,42530,99.45,96.23,3,0.502193279331219,0.533517336113708,False,True,True,False,False,False,False,False,2375.8543299999997,57.196689,-2.093118
AB23 8JX,12,Food,6854.75,6218.75,3620.0,1643.0,55,116834,43584,99.81,93.61,4,0.5673746320134524,0.3698276021487888,False,True,False,False,False,False,True,False,2761.464600000001,57.195976,-2.096789
AB23 8JZ,12,Food,5642.0,4467.5,4393.0,3158.0,22,56707,26078,62.75,93.6,9,0.3680041846751999,0.6168391047872206,False,True,False,False,False,False,True,False,3236.1233999999995,57.189268,-2.094621
AB23 8LA,12,Food,3711.75,5573.75,3926.0,1993.0,29,49539,48745,77.01,60.91,2,0.2292172592261602,0.8401408764261014,True,False,False,True,False,False,False,False,2845.1106000000004,57.199486,-2.100588
AB23 8LB,12,Utilities,4030.400000000001,1993.0,3770.8,2479.4,67,43853,29274,61.96,86.8,7,0.3214008238607276,0.5975870441771483,True,False,False,False,False,False,True,False,2609.3824200000004,57.200662,-2.100476
AB23 8LD,12,Food,6412.0,5408.75,3641.0,4081.0,35,72086,38197,97.23,86.39,1,0.6180244505329398,0.3261942358655298,False,True,False,False,False,False,False,True,2751.4338000000002,57.200249,-2.101186
AB23 8LE,12,Healthcare,3100.0,2422.0,3114.0,3941.0,47,76820,9308,99.36,78.97,4,0.6936673142881817,0.3666590455026421,False,True,False,True,False,False,False,False,2872.5559399999997,57.249286,-2.060024
AB23 8LH,12,Food,2479.75,4543.75,1500.0,3125.0,27,113188,22151,74.37,97.03,1,0.3229141161620811,0.6236088924651648,False,True,True,False,False,False,False,False,2692.2378499999995,57.194583,-2.09801
AB23 8LU,12,Transportation,742.35,3027.15,2291.0,1497.0,22,26168,22593,64.69,69.68,7,0.2113494942360584,0.9295402898741746,False,True,False,False,False,True,False,False,3334.116560000001,57.194073,-2.095593
AB23 8LZ,12,Food,7026.25,4185.0,2963.0,1798.0,51,72395,29333,86.13,87.21,6,0.62055300766666,0.4178777763164906,True,False,False,False,False,False,False,True,2722.6636800000015,57.17655,-2.092025
AB23 8NA,12,Food,2334.5,4173.75,2859.0,1860.0,67,87648,49037,93.72,79.4,1,0.2275207317172103,0.5429880599046397,True,False,False,False,False,False,True,False,3141.5978999999998,57.198638,-2.114488
AB23 8NB,12,Shopping,4268.55,2556.45,4036.0,4503.4,39,60751,42521,62.47,64.98,1,0.2677546904938455,0.6171797044664624,False,True,True,False,False,False,False,False,2856.094760000001,57.195587,-2.100545
AB23 8ND,12,Food,7670.249999999999,3010.0,1199.0,1659.0,41,100890,38621,61.71,77.38,4,0.292925470185671,0.6337815755538289,False,True,False,False,True,False,False,False,2758.0869000000002,57.195049,-2.099633
AB23 8NE,12,Shopping,4404.27,2118.3,4617.25,4022.01,53,119730,40382,97.53,69.93,2,0.2176441868826572,0.7963415865663389,True,False,False,False,False,False,False,True,2870.46245,57.194719,-2.096058
AB23 8NF,12,Healthcare,3264.3,2497.0,4201.6,5138.900000000001,36,82560,22317,54.35,93.8,7,0.5901692572657705,0.4269302531669869,True,False,False,False,False,False,True,False,2881.7202999999995,57.195312,-2.096341
AB23 8NG,12,Utilities,2744.0,2016.0,4178.0,1349.7,33,66743,41347,52.82,85.59,2,0.4978446041597356,0.4739990040754691,False,True,False,False,True,False,False,False,2503.64445,57.195508,-2.098708
AB23 8NH,12,Utilities,3533.0,1299.0,3142.0,5309.700000000001,48,85584,43206,62.0,87.25,1,0.3508247375746778,0.5523470536208854,True,False,False,True,False,False,False,False,2851.2407900000003,57.194996,-2.097664
AB23 8NJ,12,Utilities,4221.8,4999.5,3009.0,3810.0,66,41137,19250,65.06,96.58,7,0.4267873723786302,0.3014008230931752,True,False,False,False,False,False,True,False,3189.1669,57.19442,-2.099052
AB23 8NL,12,Utilities,4135.0,1450.0,4730.0,3256.0000000000005,55,84029,49215,69.4,60.43,6,0.5885431804330679,0.3679541020002425,True,False,False,False,True,False,False,False,2868.6479600000002,57.192184,-2.098169
AB23 8NN,12,Shopping,5114.85,2456.055,3846.0,4683.95,20,76132,20007,81.93,88.83,2,0.2861977738740899,0.605405116200983,True,False,False,False,False,True,False,False,3000.5607999999997,57.207088,-2.108257
AB23 8NP,12,Food,4495.75,5986.25,1253.0,3517.0,56,66561,30004,51.79,97.57,3,0.4236670142106392,0.3712794520958636,False,True,False,False,True,False,False,False,2983.831199999999,57.21056,-2.113283
AB23 8NQ,12,Food,3185.0,3340.0,1807.0,1869.0,64,84848,10436,88.61,60.5,5,0.5974413002354904,0.3710986250137958,True,False,False,False,False,True,False,False,3149.5812000000005,57.219258,-2.110362
AB23 8NR,12,Shopping,6240.8775000000005,3895.05,4273.514999999999,1184.0,56,92194,29808,64.68,95.39,6,0.4605135094007149,0.5609896391558585,True,False,False,False,False,True,False,False,2789.2317,57.217508,-2.09976
AB23 8NS,12,Food,4609.5,1882.5,3043.0,3005.0,46,105867,19489,90.48,98.59,6,0.3396628045301681,0.4895798966866095,True,False,True,False,False,False,False,False,2692.0257,57.212188,-2.100259
AB23 8NT,12,Utilities,3214.0,5480.200000000001,1839.0,1384.0,59,56855,17008,63.64,88.62,6,0.7363033246781938,0.3047849196094861,True,False,False,True,False,False,False,False,3019.1622800000005,57.208742,-2.095747
AB23 8NU,12,Shopping,4094.805,4609.889999999999,4207.849999999999,1989.0,26,99633,41709,86.82,89.75,2,0.4265810207593401,0.547477157145924,False,True,True,False,False,False,False,False,2908.6927,57.19348,-2.095757
AB23 8PA,12,Food,1884.75,3080.0,3705.0,4363.0,43,80745,29688,55.24,96.13,5,0.4427494823673206,0.3046123251320666,True,False,False,True,False,False,False,False,3083.4566999999997,57.18155,-2.096404
AB23 8PB,12,Shopping,8250.45,2601.0,4310.2,2112.0,62,59530,27002,92.98,84.7,6,0.3829468035288635,0.4176689154058318,True,False,True,False,False,False,False,False,2631.8253999999997,57.18281,-2.092868
AB23 8PD,12,Food,5372.5,1897.5,4062.0,1124.0,30,53299,33317,74.2,91.73,7,0.2393884570962483,0.5562272064914999,True,False,False,True,False,False,False,False,2678.6860200000006,57.18237,-2.093396
AB23 8PJ,12,Food,5190.5,3156.25,1482.0,4535.0,45,102243,8653,71.04,91.17,6,0.6515684180087503,0.3718834777624354,True,False,True,False,False,False,False,False,2879.1595800000005,57.18306,-2.09525
AB23 8PL,12,Utilities,1744.0,2951.3,1540.0,3502.9500000000007,20,82303,5344,87.35,93.27,4,0.2874842092947596,0.5997335588357131,True,False,True,False,False,False,False,False,2662.8263,57.183844,-2.09249
AB23 8PN,12,Shopping,1703.403,3647.7,990.0,3327.3,26,117194,16691,55.43,81.63,9,0.3671676487635935,0.6201474072435704,False,True,False,False,False,True,False,False,3033.89019,57.183555,-2.094325
AB23 8PP,12,Shopping,3797.82,3388.0,2325.3,4315.95,59,27933,45353,57.62,64.18,8,0.6734070134351473,0.3882334327952128,False,True,False,True,False,False,False,False,3129.7658199999987,57.182511,-2.096407
AB23 8PQ,12,Shopping,10010.52,970.6,4117.0,2213.75,23,95762,48716,98.89,64.31,6,0.4184392429167947,0.4355421849743951,False,True,True,False,False,False,False,False,2939.63163,57.182027,-2.094884
AB23 8PR,12,Food,1960.0,3168.75,2284.0,4167.0,30,89503,48122,79.43,67.65,2,0.2951302828606556,0.4009895866711359,False,True,False,False,False,True,False,False,3009.49762,57.182971,-2.094307
AB23 8PS,12,Food,6545.0,5331.25,4668.0,4348.0,24,102011,13023,89.87,88.9,8,0.6305826342843492,0.3620006774967019,True,False,False,False,False,True,False,False,2950.4019499999995,57.181667,-2.096653
AB23 8PT,12,Utilities,1371.0,4858.700000000001,2995.0,2265.0,28,90455,41513,97.87,87.62,6,0.3405512575471023,0.6781490892908575,False,True,False,False,True,False,False,False,2782.6304,57.182708,-2.096738
AB23 8PW,12,Shopping,5990.400000000001,4802.4,3906.9,1290.3,69,78854,20599,69.07,97.1,3,0.588695048328653,0.4468520730203149,True,False,True,False,False,False,False,False,3314.2371000000003,57.2496,-2.061831
AB23 8PX,12,Healthcare,2581.0,2859.0,3818.0,3027.7000000000003,59,45204,35047,72.6,83.52,8,0.4565228594107502,0.5738982430971855,False,True,False,False,False,False,False,True,3007.7632800000006,57.182266,-2.099334
AB23 8QA,12,Food,6095.25,4628.75,1080.0,2949.0,61,91326,27522,74.03,96.4,5,0.4391568800317666,0.5775652845650259,False,True,False,False,True,False,False,False,3166.8209199999997,57.184969,-2.100632
AB23 8QB,12,Shopping,2088.45,4395.0,2360.835,4256.15,30,77801,11754,93.47,68.25,1,0.6513807001346434,0.4047877797981732,False,True,True,False,False,False,False,False,2866.1631500000008,57.183416,-2.099039
AB23 8QD,12,Utilities,2733.0,3354.0,2690.0,921.0,48,93266,26247,59.6,88.79,6,0.3478451061907284,0.3700113000157674,True,False,True,False,False,False,False,False,2588.5483400000003,57.184968,-2.102418
AB23 8QE,12,Utilities,4279.0,1400.0,4288.240000000001,1391.0,68,72281,29827,62.56,80.05,9,0.7508952337282142,0.3041738063936272,False,True,False,False,True,False,False,False,2904.9506899999997,57.185508,-2.101146
AB23 8QF,12,Healthcare,3527.0,3920.0,1465.1,1886.3,51,53039,23621,85.55,79.67,9,0.295953171977009,0.7135872138983687,True,False,False,True,False,False,False,False,3210.2819399999994,57.194195,-2.100756
AB23 8QG,12,Utilities,4737.0,3272.0,4090.900000000001,1121.0,31,115839,35340,99.56,94.26,3,0.531300984498788,0.4658566045064422,True,False,False,True,False,False,False,False,2981.0164600000003,57.194239,-2.101352
AB23 8QH,12,Food,1814.75,3483.75,3100.0,1416.0,66,109241,18343,84.4,91.41,8,0.4320875349180186,0.4783532847198214,True,False,False,False,False,False,True,False,2796.643259999999,57.191804,-2.102255
AB23 8QJ,12,Healthcare,1068.0,2690.0,4782.7,2149.0,44,99796,30689,77.48,77.56,3,0.4534545289839786,0.4108364903758818,False,True,False,False,False,False,False,True,2929.20503,57.183676,-2.100115
AB23 8QL,12,Food,8235.5,5802.5,3694.0,4322.0,49,119091,35656,68.62,77.17,9,0.3238367334872686,0.5985262494018181,True,False,True,False,False,False,False,False,2876.18164,57.184459,-2.098844
AB23 8QN,12,Healthcare,781.0,3786.0,2762.0,764.0,38,88924,30975,83.55,99.4,4,0.5719070969925059,0.384664511297725,True,False,False,False,True,False,False,False,2808.69772,57.184493,-2.100829
AB23 8QP,12,Shopping,3135.0149999999994,1870.245,4053.0,3441.0,18,110643,19348,64.61,83.46,6,0.5153201267401297,0.4824253205518014,True,False,False,True,False,False,False,False,2691.2682000000013,57.192792,-2.102076
AB23 8QQ,12,Utilities,4488.0,3472.7000000000003,1780.0,4771.0,46,73376,40460,67.54,71.39,7,0.4655817284884161,0.4036927641232494,False,True,False,False,False,False,True,False,3139.166399999999,57.192443,-2.100966
AB23 8QS,12,Food,2656.5,5123.75,1137.0,4914.0,25,107582,16708,73.39,92.58,2,0.4324524281861013,0.3309255440267949,False,True,True,False,False,False,False,False,3203.3896000000004,57.19113,-2.102452
AB23 8QT,12,Utilities,3679.500000000001,3920.0,4876.3,3367.1000000000004,53,114344,46857,91.68,66.18,2,0.3588362391599393,0.443081178910454,False,True,False,False,False,False,True,False,2959.2505499999997,57.18368,-2.095649
AB23 8QU,12,Utilities,4795.2300000000005,4844.0,4996.200000000001,4189.0,65,32601,40966,60.83,62.34,8,0.5843296441825359,0.3667977020493481,True,False,False,False,False,False,True,False,3209.696800000001,57.19283,-2.099528
AB23 8QW,12,Shopping,3858.894,4143.105,4310.0,3169.4,43,92667,13872,87.3,98.97,9,0.4258469036738713,0.5408108488809684,True,False,False,False,True,False,False,False,3213.62385,57.193106,-2.102573
AB23 8QX,12,Utilities,2501.0,3737.8,1219.9,1420.1,41,76239,16493,72.61,83.44,1,0.3923219497161413,0.6345354141912909,True,False,False,False,False,False,False,True,2812.6915999999997,57.184047,-2.096841
AB23 8RA,12,Utilities,4229.0,2115.0,5781.380000000001,4840.0,67,52396,21394,56.74,83.77,7,0.6015545152189515,0.366583336473795,True,False,True,False,False,False,False,False,3075.6700999999994,57.184585,-2.098348
AB23 8RB,12,Healthcare,1641.0,3276.0,2268.5,1290.9,29,32647,11670,81.51,65.87,8,0.4391977752643317,0.4115763153812827,True,False,False,False,True,False,False,False,2913.65788,57.186209,-2.100685
AB23 8RD,12,Food,6357.75,5358.75,3838.0,1035.0,65,31158,15470,79.1,86.42,7,0.7119209739897744,0.3266542650950758,False,True,False,False,False,True,False,False,3561.650020000001,57.246539,-2.086582
AB23 8RG,12,Utilities,1005.0,4134.0,2367.0,2602.6000000000004,28,103570,41734,99.76,88.22,3,0.3024045844074762,0.5789351175769074,True,False,False,False,True,False,False,False,2870.9674599999994,57.19849,-2.098103
AB23 8RH,12,Food,5271.0,3693.75,3945.0,4788.0,26,46129,24431,62.31,94.1,4,0.7365648126580862,0.3123160046637087,False,True,True,False,False,False,False,False,3053.2427200000006,57.199157,-2.096202
AB23 8RJ,12,Utilities,2242.0,2110.0,5728.140000000001,1868.0,66,105265,36061,96.73,92.14,9,0.4493738787861163,0.5778167484463231,False,True,False,False,True,False,False,False,3016.65638,57.200612,-2.096404
AB23 8RL,12,Utilities,2475.0,3282.0,2931.0,2762.0,21,41812,24626,85.65,99.15,3,0.5929894392620522,0.4018344514051687,True,False,False,False,False,True,False,False,3074.1358799999994,57.201097,-2.096819
AB23 8RN,12,Utilities,4674.0,1887.0,3418.8,3982.0,55,114976,11276,60.63,73.89,8,0.447557058274832,0.6569147690745119,True,False,True,False,False,False,False,False,2697.8837599999997,57.196594,-2.099704
AB23 8RP,12,Healthcare,1419.0,3901.0,4084.6,4680.0,36,29693,14542,66.6,92.24,5,0.2876518010875237,0.7152923100670818,True,False,False,False,True,False,False,False,3252.6470499999996,57.200199,-2.096006
AB23 8SA,12,Healthcare,3661.0,1404.0,4266.6,3808.0,53,58724,32597,72.89,89.27,9,0.5186850441400491,0.3753435446071371,False,True,True,False,False,False,False,False,2784.43857,57.259017,-2.086131
AB23 8SB,12,Utilities,2503.0,1787.5000000000002,1916.0,4429.700000000001,30,66686,39645,65.49,88.34,2,0.7418892333621059,0.3005922596242009,False,True,True,False,False,False,False,False,2636.880399999999,57.248533,-2.08725
AB23 8SD,12,Shopping,1467.2677500000002,4010.0,1872.2,2653.0,20,92075,24984,75.5,78.97,9,0.5274510688194916,0.5172886066979091,True,False,False,False,True,False,False,False,3180.53722,57.248748,-2.088244
AB23 8SH,12,Utilities,1507.0,2528.0,3365.0,3007.0,27,50420,33009,63.61,96.81,9,0.4795604922314703,0.5514833078734545,False,True,True,False,False,False,False,False,2782.697399999999,57.25419,-2.061673
AB23 8SJ,12,Utilities,936.1,5328.400000000001,3632.0,1746.0,46,49302,13356,93.11,73.49,4,0.4366080370020329,0.6110411147942826,True,False,False,False,False,False,True,False,2972.6128399999993,57.246511,-2.057948
AB23 8SL,12,Food,2828.0,5481.25,2232.0,3635.0,39,112508,13876,96.13,67.04,9,0.4875615969975693,0.4578673333981082,False,True,False,False,False,True,False,False,2784.6452000000013,57.229623,-2.100538
AB23 8SP,12,Food,6011.25,4493.75,2357.0,3184.0,30,71231,13671,68.27,61.31,6,0.6641365361647495,0.3904973518941129,False,True,False,True,False,False,False,False,2729.32892,57.253372,-2.061522
AB23 8SQ,12,Shopping,7030.530000000001,4449.349999999999,2722.05,1954.0,47,37691,47603,82.13,93.55,8,0.5583061169952612,0.4902157403029581,True,False,True,False,False,False,False,False,3024.0359800000006,57.246394,-2.058627
AB23 8SR,12,Healthcare,3226.0,3239.6,992.0,3037.0,56,26955,46873,70.92,91.57,4,0.5434664154266339,0.4260751715070796,False,True,False,True,False,False,False,False,2813.5321000000004,57.245333,-2.060183
AB23 8SS,12,Food,7955.499999999999,4880.0,2301.0,4066.0,29,101382,37890,62.5,98.57,9,0.5929847440295813,0.447621595807443,True,False,False,False,False,True,False,False,3222.8694,57.252806,-2.061654
AB23 8ST,12,Shopping,4028.7,2484.0,3157.0,3566.15,45,32392,5535,50.92,90.13,4,0.2280311907967705,0.657467708226108,False,True,False,False,False,False,True,False,2726.7482999999997,57.245935,-2.060151
AB23 8SU,12,Utilities,1246.0,1509.0,1893.1,4611.200000000001,22,49303,41813,96.02,85.48,6,0.5298063636643796,0.400291952765126,False,True,True,False,False,False,False,False,2831.1135000000004,57.245631,-2.05798
AB23 8SW,12,Food,2311.75,3910.0,1461.0,4281.0,66,104329,10184,51.95,77.65,7,0.5286221123469079,0.3914171198100066,False,True,False,False,False,False,False,True,2772.4873,57.245343,-2.059205
AB23 8SX,12,Utilities,893.0,5207.400000000001,2383.7000000000003,4895.0,22,100064,38915,83.03,95.9,8,0.4907460078248666,0.3314328038150024,False,True,False,True,False,False,False,False,2811.2525499999992,57.24699,-2.052314
AB23 8SY,12,Food,6844.25,6163.75,1897.0,2640.0,64,101929,39280,77.19,69.57,1,0.6380048288484541,0.4103003468715293,False,True,False,False,False,False,True,False,3149.5303000000004,57.252181,-2.053979
AB23 8TP,12,Shopping,2932.8,3361.0,4292.95,2370.0,22,58907,37325,98.31,76.71,5,0.422035138023055,0.5143567552558322,False,True,False,False,False,True,False,False,2850.2068,57.24801,-2.060618
AB23 8TR,12,Utilities,3060.2000000000003,3030.0,2816.0,1110.0,58,72851,36728,88.28,91.8,6,0.5887763696384983,0.4407583629631541,True,False,False,False,False,True,False,False,2568.89845,57.249905,-2.060091
AB23 8TS,12,Utilities,4130.0,4044.0,1458.6,3933.6,39,48388,14668,61.58,92.95,3,0.6977792051973215,0.3541357506701506,False,True,False,False,False,False,False,True,2760.78196,57.25323,-2.058671
AB23 8TW,12,Shopping,8916.6285,890.0,3459.2,1933.0,68,88316,7506,79.03,68.72,8,0.2054824804038655,0.4996283192090444,False,True,False,True,False,False,False,False,2930.834860000001,57.246204,-2.062173
AB23 8UA,12,Food,6032.25,5378.75,3596.0,2775.0,56,30634,10660,94.15,84.9,9,0.4157387028256331,0.5301293569030593,False,True,False,False,False,True,False,False,3195.1983400000004,57.22928,-2.092107
AB23 8UB,12,Healthcare,1141.4,3961.0,1176.0,3522.0,63,109015,44496,68.01,94.76,1,0.4234657063495011,0.4320919162183796,True,False,False,False,False,True,False,False,2853.439300000001,57.230033,-2.093583
AB23 8UD,12,Food,4091.5,4385.0,4868.0,3147.0,52,46200,48053,80.52,88.92,8,0.2345895516062183,0.4755985016237977,False,True,True,False,False,False,False,False,3188.98075,57.23069,-2.103241
AB23 8UE,12,Food,4282.25,2627.5,1846.0,4653.0,35,43454,18995,61.96,88.06,5,0.2966941635964364,0.4648232364282544,False,True,False,False,False,False,True,False,3207.890500000001,57.227922,-2.093196
AB23 8UF,12,Healthcare,556.0,5109.0,508.0,3200.0,52,74372,48877,67.36,78.1,9,0.5295911155567297,0.373614425491781,False,True,False,True,False,False,False,False,2704.7268600000007,57.225487,-2.081415
AB23 8UG,12,Utilities,3024.0,1375.0,1555.0,2624.0,25,56952,19182,80.13,83.64,8,0.6856073482310454,0.3758046043864887,True,False,False,True,False,False,False,False,2492.034299999999,57.230146,-2.098602
AB23 8UH,12,Healthcare,3300.7000000000003,3570.0,3367.0,3326.0,57,93014,31919,85.56,62.39,9,0.5944473724205155,0.3919786060920284,False,True,False,False,False,False,True,False,3015.45082,57.25979,-2.111716
AB23 8UJ,12,Shopping,6714.045,4083.0,4361.0,3095.685,26,88517,6127,99.4,92.25,5,0.6997916819717448,0.3559591468071083,True,False,True,False,False,False,False,False,3351.015079999999,57.255834,-2.102416
AB23 8UL,12,Healthcare,1311.7,3529.0,3648.0,1202.5,49,86536,37216,57.82,61.56,5,0.5966249208088239,0.3959805063928625,False,True,False,False,False,True,False,False,3125.3868199999997,57.26201,-2.09567
AB23 8UN,12,Entertainment,898.8,1568.0,2157.6,3327.6,53,41934,26970,58.41,90.84,5,0.3898022249420158,0.6028836448300321,False,True,False,False,False,False,True,False,2809.6913000000004,57.253932,-2.129311
AB23 8UP,12,Utilities,4604.6,4844.0,3350.0,2600.0,23,89961,19408,66.81,81.68,8,0.5411646410816107,0.3647243013399018,False,True,False,False,False,True,False,False,3161.8969500000003,57.242456,-2.115618
AB23 8UQ,12,Shopping,4950.8550000000005,1623.8,5115.2,1085.0,38,52563,5911,91.09,98.95,9,0.5986588481340184,0.3870444698528814,True,False,False,True,False,False,False,False,2735.84092,57.245385,-2.105022
AB23 8UR,12,Healthcare,1056.0,4455.1,2766.0,3536.0,49,46087,19049,97.15,98.17,1,0.3748351703107513,0.5351288898402684,False,True,False,False,True,False,False,False,2840.65056,57.237543,-2.104171
AB23 8US,12,Utilities,1855.0,4676.1,1707.0,2352.0,64,99020,36559,67.74,73.27,3,0.3296023814999942,0.5245133276310477,False,True,False,False,True,False,False,False,3351.7487,57.233914,-2.113819
AB23 8UT,12,Utilities,1985.5,4647.5,4832.0,5642.2300000000005,39,72879,7946,78.11,83.52,7,0.2411327218846644,0.5718500087331757,False,True,False,False,False,True,False,False,3352.293999999999,57.224994,-2.114983
AB23 8UU,12,Healthcare,2308.0,4776.2,1141.0,1437.8,56,101414,29084,80.67,93.53,3,0.5525863573835605,0.4797974426548615,False,True,False,False,False,False,False,True,3057.3091,57.239532,-2.12926
AB23 8UW,12,Food,4541.25,4075.0,2056.0,1236.0,52,112719,27532,61.99,69.75,5,0.560402931290396,0.4732795216733479,True,False,False,False,False,False,True,False,3093.0856500000004,57.228794,-2.092851
AB23 8UX,12,Food,4854.5,1516.25,3326.0,2673.0,26,73216,45069,77.31,83.22,2,0.3359818187914639,0.3195692555571199,False,True,False,False,False,False,True,False,3001.2984199999996,57.245516,-2.128105
AB23 8UY,12,Food,8146.249999999999,4356.25,2665.0,4586.0,49,30294,13549,89.18,80.84,8,0.25642609336662,0.7238532734758989,False,True,False,False,False,True,False,False,3237.9462999999987,57.230161,-2.102146
AB23 8UZ,12,Shopping,4164.322499999999,677.3499999999999,3213.0,3861.7,50,93249,31161,97.79,75.78,7,0.2127007594361019,0.7953505426067243,True,False,True,False,False,False,False,False,2885.895599999999,57.223318,-2.099345
AB23 8WA,12,Shopping,10075.5525,3902.4,567.0,1959.0,55,95590,39210,97.48,94.94,3,0.4842223186558256,0.3412444416379863,False,True,False,False,False,False,True,False,3091.8663200000005,57.249745,-2.057555
AB23 8WB,12,Food,5766.25,6046.25,2057.0,2914.0,37,43630,20619,50.41,83.58,8,0.7406410111963697,0.3124519870785168,False,True,False,False,False,False,True,False,3001.413900000001,57.25023,-2.058898
AB23 8WD,12,Food,7929.249999999999,4416.25,4698.0,3543.0,32,87045,11113,68.34,67.1,3,0.6356932816376624,0.3872843268543719,True,False,False,False,False,True,False,False,3111.9072,57.248768,-2.053477
AB23 8WE,12,Food,3685.5,3808.75,2979.0,3898.0,40,61659,37845,74.19,77.24,7,0.2035008246173124,0.513178884489017,False,True,True,False,False,False,False,False,2699.9311000000002,57.248634,-2.052433
AB23 8WF,12,Utilities,885.0,3930.3,4259.200000000001,3819.2,55,101111,46892,93.09,88.11,3,0.64216469122197,0.3691274079968314,True,False,False,True,False,False,False,False,2842.3157499999998,57.24813,-2.052995
AB23 8WG,12,Shopping,1324.0500000000002,1176.4499999999998,4127.349999999999,699.3000000000001,34,27380,26682,75.04,73.71,5,0.4933514368572512,0.499053070423796,True,False,False,False,False,False,False,True,2746.9973099999993,57.248031,-2.054702
AB23 8WH,12,Food,3578.75,1830.0,4723.0,4095.0,50,41870,43107,98.48,97.7,4,0.6551284202718197,0.3304489096087578,True,False,False,False,False,False,False,True,2800.04824,57.24849,-2.053195
AB23 8WJ,12,Food,2978.5,2941.25,1406.0,3640.0,56,94736,16406,87.5,72.25,1,0.5197730119090253,0.550069293817303,False,True,False,False,False,False,True,False,2946.1668,57.248099,-2.061729
AB23 8WL,12,Healthcare,2318.0,1625.0,3254.0,2670.0,26,80233,46727,65.22,65.66,4,0.6843556325031204,0.360512408603136,False,True,True,False,False,False,False,False,2590.66995,57.247043,-2.053574
AB23 8WS,12,Utilities,982.52,3017.0,2546.5,1843.0,46,29935,46915,76.09,82.13,5,0.5754241962217111,0.447693515809236,False,True,False,False,False,False,True,False,2804.637539999999,57.249512,-2.087136
AB23 8WT,12,Food,3701.25,1923.75,4672.0,3936.0,20,66768,35387,61.86,90.93,5,0.3169564924356964,0.5756712816591965,True,False,False,False,False,False,False,True,3146.0435599999996,57.252764,-2.087508
AB23 8WU,12,Food,2957.5,3696.25,4708.0,3084.0,65,39841,30589,85.48,88.73,1,0.5199294568208377,0.3539004351166471,False,True,False,False,False,True,False,False,2993.6561499999993,57.253072,-2.051262
AB23 8WY,12,Utilities,1599.4,4994.0,1264.0,1323.0,35,33452,10682,67.04,80.04,2,0.7268765709275956,0.3230525980161062,True,False,False,False,False,False,False,True,2923.8819,57.246925,-2.055347
AB23 8WZ,12,Food,6044.5,4215.0,2513.0,3738.0,62,68719,8278,67.12,92.24,7,0.6095707632280352,0.4392144454414096,True,False,False,False,True,False,False,False,3251.6206999999995,57.246693,-2.053557
AB23 8XA,12,Food,2222.5,5668.75,3531.0,3633.0,60,68846,19938,87.45,61.44,9,0.483244000657243,0.4830048184742915,False,True,True,False,False,False,False,False,2723.91706,57.253435,-2.140215
AB23 8XB,12,Food,2409.75,5015.0,1604.0,3317.0,57,66083,46983,99.15,76.02,6,0.6848713285131343,0.3676816180307914,True,False,False,False,False,False,False,True,2989.67896,57.255322,-2.130642
AB23 8XD,12,Food,2905.0,5940.0,4288.0,3778.0,38,77186,14773,69.49,85.04,9,0.2339333200941917,0.6563569253102157,True,False,False,True,False,False,False,False,3413.030299999999,57.258952,-2.138512
AB23 8XE,12,Utilities,1999.0,4242.700000000001,1957.7800000000004,2995.0,46,92805,37611,71.54,83.67,6,0.257514450712476,0.6770471713971419,False,True,False,True,False,False,False,False,3033.6897999999997,57.267706,-2.142955
AB23 8XF,12,Food,7087.5,4567.5,2517.0,1523.0,43,93744,14792,72.69,79.06,8,0.6003454810090283,0.4785738449438236,False,True,False,False,False,True,False,False,3140.41892,57.251352,-2.059861
AB23 8XG,12,Food,2838.5,5755.0,4106.0,2309.0,49,107790,8317,62.56,93.33,5,0.2811412031981958,0.3117536240113552,False,True,False,True,False,False,False,False,3066.7222400000005,57.253654,-2.055705
